tid,cid,ctype,seat_num
K1022,15,硬座,118
K1022,16,无座,170
K1023,1,软卧,36
K1023,2,硬卧,66
K1023,3,硬卧,66
K1023,4,硬卧,66
K1023,5,硬卧,66
K1023,6,硬卧,66
K1023,7,硬卧,66
K1023,8,硬座,118
K1023,9,硬座,118
K1023,10,硬座,118
K1023,11,硬座,118
K1023,12,硬座,118
K1023,13,硬座,118
K1023,14,硬座,118
K1023,15,硬座,118
K1023,16,无座,170
K1024,1,软卧,36
K1024,2,硬卧,66
K1024,3,硬卧,66
K1024,4,硬卧,66
K1024,5,硬卧,66
K1024,6,硬卧,66
K1024,7,硬卧,66
K1024,8,硬座,118
K1024,9,硬座,118
K1024,10,硬座,118
K1024,11,硬座,118
K1024,12,硬座,118
K1024,13,硬座,118
K1024,14,硬座,118
K1024,15,硬座,118
K1024,16,无座,170
K1025,1,软卧,36
K1025,2,硬卧,66
K1025,3,硬卧,66
K1025,4,硬卧,66
K1025,5,硬卧,66
K1025,6,硬卧,66
K1025,7,硬卧,66
K1025,8,硬座,118
K1025,9,硬座,118
K1025,10,硬座,118
K1025,11,硬座,118
K1025,12,硬座,118
K1025,13,硬座,118
K1025,14,硬座,118
K1025,15,硬座,118
K1025,16,无座,170
K1026,1,软卧,36
K1026,2,硬卧,66
K1026,3,硬卧,66
K1026,4,硬卧,66
K1026,5,硬卧,66
K1026,6,硬卧,66
K1026,7,硬卧,66
K1026,8,硬座,118
K1026,9,硬座,118
K1026,10,硬座,118
K1026,11,硬座,118
K1026,12,硬座,118
K1026,13,硬座,118
K1026,14,硬座,118
K1026,15,硬座,118
K1026,16,无座,170
K1027,1,软卧,36
K1027,2,硬卧,66
K1027,3,硬卧,66
K1027,4,硬卧,66
K1027,5,硬卧,66
K1027,6,硬卧,66
K1027,7,硬卧,66
K1027,8,硬座,118
K1027,9,硬座,118
K1027,10,硬座,118
K1027,11,硬座,118
K1027,12,硬座,118
K1027,13,硬座,118
K1027,14,硬座,118
K1027,15,硬座,118
K1027,16,无座,170
K1028,1,软卧,36
K1028,2,硬卧,66
K1028,3,硬卧,66
K1028,4,硬卧,66
K1028,5,硬卧,66
K1028,6,硬卧,66
K1028,7,硬卧,66
K1028,8,硬座,118
K1028,9,硬座,118
K1028,10,硬座,118
K1028,11,硬座,118
K1028,12,硬座,118
K1028,13,硬座,118
K1028,14,硬座,118
K1028,15,硬座,118
K1028,16,无座,170
K1029,1,软卧,36
K1029,2,硬卧,66
K1029,3,硬卧,66
K1029,4,硬卧,66
K1029,5,硬卧,66
K1029,6,硬卧,66
K1029,7,硬卧,66
K1029,8,硬座,118
K1029,9,硬座,118
K1029,10,硬座,118
K1029,11,硬座,118
K1029,12,硬座,118
K1029,13,硬座,118
K1029,14,硬座,118
K1029,15,硬座,118
K1029,16,无座,170
K1030,1,软卧,36
K1030,2,硬卧,66
K1030,3,硬卧,66
K1030,4,硬卧,66
K1030,5,硬卧,66
K1030,6,硬卧,66
K1030,7,硬卧,66
K1030,8,硬座,118
K1030,9,硬座,118
K1030,10,硬座,118
K1030,11,硬座,118
K1030,12,硬座,118
K1030,13,硬座,118
K1030,14,硬座,118
K1030,15,硬座,118
K1030,16,无座,170
K1032,1,软卧,36
K1032,2,硬卧,66
K1032,3,硬卧,66
K1032,4,硬卧,66
K1032,5,硬卧,66
K1032,6,硬卧,66
K1032,7,硬卧,66
K1032,8,硬座,118
K1032,9,硬座,118
K1032,10,硬座,118
K1032,11,硬座,118
K1032,12,硬座,118
K1032,13,硬座,118
K1032,14,硬座,118
K1032,15,硬座,118
K1032,16,无座,170
K1033,1,软卧,36
K1033,2,硬卧,66
K1033,3,硬卧,66
K1033,4,硬卧,66
K1033,5,硬卧,66
K1033,6,硬卧,66
K1033,7,硬卧,66
K1033,8,硬座,118
K1033,9,硬座,118
K1033,10,硬座,118
K1033,11,硬座,118
K1033,12,硬座,118
K1033,13,硬座,118
K1033,14,硬座,118
K1033,15,硬座,118
K1033,16,无座,170
K1039,1,软卧,36
K1039,2,硬卧,66
K1039,3,硬卧,66
K1039,4,硬卧,66
K1039,5,硬卧,66
K1039,6,硬卧,66
K1039,7,硬卧,66
K1039,8,硬座,118
K1039,9,硬座,118
K1039,10,硬座,118
K1039,11,硬座,118
K1039,12,硬座,118
K1039,13,硬座,118
K1039,14,硬座,118
K1039,15,硬座,118
K1039,16,无座,170
K1040,1,软卧,36
K1040,2,硬卧,66
K1040,3,硬卧,66
K1040,4,硬卧,66
K1040,5,硬卧,66
K1040,6,硬卧,66
K1040,7,硬卧,66
K1040,8,硬座,118
K1040,9,硬座,118
K1040,10,硬座,118
K1040,11,硬座,118
K1040,12,硬座,118
K1040,13,硬座,118
K1040,14,硬座,118
K1040,15,硬座,118
K1040,16,无座,170
K1041,1,软卧,36
K1041,2,硬卧,66
K1041,3,硬卧,66
K1041,4,硬卧,66
K1041,5,硬卧,66
K1041,6,硬卧,66
K1041,7,硬卧,66
K1041,8,硬座,118
K1041,9,硬座,118
K1041,10,硬座,118
K1041,11,硬座,118
K1041,12,硬座,118
K1041,13,硬座,118
K1041,14,硬座,118
K1041,15,硬座,118
K1041,16,无座,170
K1042,1,软卧,36
K1042,2,硬卧,66
K1042,3,硬卧,66
K1042,4,硬卧,66
K1042,5,硬卧,66
K1042,6,硬卧,66
K1042,7,硬卧,66
K1042,8,硬座,118
K1042,9,硬座,118
K1042,10,硬座,118
K1042,11,硬座,118
K1042,12,硬座,118
K1042,13,硬座,118
K1042,14,硬座,118
K1042,15,硬座,118
K1042,16,无座,170
K1046,1,软卧,36
K1046,2,硬卧,66
K1046,3,硬卧,66
K1046,4,硬卧,66
K1046,5,硬卧,66
K1046,6,硬卧,66
K1046,7,硬卧,66
K1046,8,硬座,118
K1046,9,硬座,118
K1046,10,硬座,118
K1046,11,硬座,118
K1046,12,硬座,118
K1046,13,硬座,118
K1046,14,硬座,118
K1046,15,硬座,118
K1046,16,无座,170
K1047,1,软卧,36
K1047,2,硬卧,66
K1047,3,硬卧,66
K1047,4,硬卧,66
K1047,5,硬卧,66
K1047,6,硬卧,66
K1047,7,硬卧,66
K1047,8,硬座,118
K1047,9,硬座,118
K1047,10,硬座,118
K1047,11,硬座,118
K1047,12,硬座,118
K1047,13,硬座,118
K1047,14,硬座,118
K1047,15,硬座,118
K1047,16,无座,170
K1048,1,软卧,36
K1048,2,硬卧,66
K1048,3,硬卧,66
K1048,4,硬卧,66
K1048,5,硬卧,66
K1048,6,硬卧,66
K1048,7,硬卧,66
K1048,8,硬座,118
K1048,9,硬座,118
K1048,10,硬座,118
K1048,11,硬座,118
K1048,12,硬座,118
K1048,13,硬座,118
K1048,14,硬座,118
K1048,15,硬座,118
K1048,16,无座,170
K1049,1,软卧,36
K1049,2,硬卧,66
K1049,3,硬卧,66
K1049,4,硬卧,66
K1049,5,硬卧,66
K1049,6,硬卧,66
K1049,7,硬卧,66
K1049,8,硬座,118
K1049,9,硬座,118
K1049,10,硬座,118
K1049,11,硬座,118
K1049,12,硬座,118
K1049,13,硬座,118
K1049,14,硬座,118
K1049,15,硬座,118
K1049,16,无座,170
K1050,1,软卧,36
K1050,2,硬卧,66
K1050,3,硬卧,66
K1050,4,硬卧,66
K1050,5,硬卧,66
K1050,6,硬卧,66
K1050,7,硬卧,66
K1050,8,硬座,118
K1050,9,硬座,118
K1050,10,硬座,118
K1050,11,硬座,118
K1050,12,硬座,118
K1050,13,硬座,118
K1050,14,硬座,118
K1050,15,硬座,118
K1050,16,无座,170
K1051,1,软卧,36
K1051,2,硬卧,66
K1051,3,硬卧,66
K1051,4,硬卧,66
K1051,5,硬卧,66
K1051,6,硬卧,66
K1051,7,硬卧,66
K1051,8,硬座,118
K1051,9,硬座,118
K1051,10,硬座,118
K1051,11,硬座,118
K1051,12,硬座,118
K1051,13,硬座,118
K1051,14,硬座,118
K1051,15,硬座,118
K1051,16,无座,170
K1052,1,软卧,36
K1052,2,硬卧,66
K1052,3,硬卧,66
K1052,4,硬卧,66
K1052,5,硬卧,66
K1052,6,硬卧,66
K1052,7,硬卧,66
K1052,8,硬座,118
K1052,9,硬座,118
K1052,10,硬座,118
K1052,11,硬座,118
K1052,12,硬座,118
K1052,13,硬座,118
K1052,14,硬座,118
K1052,15,硬座,118
K1052,16,无座,170
K1053,1,软卧,36
K1053,2,硬卧,66
K1053,3,硬卧,66
K1053,4,硬卧,66
K1053,5,硬卧,66
K1053,6,硬卧,66
K1053,7,硬卧,66
K1053,8,硬座,118
K1053,9,硬座,118
K1053,10,硬座,118
K1053,11,硬座,118
K1053,12,硬座,118
K1053,13,硬座,118
K1053,14,硬座,118
K1053,15,硬座,118
K1053,16,无座,170
K1054,1,软卧,36
K1054,2,硬卧,66
K1054,3,硬卧,66
K1054,4,硬卧,66
K1054,5,硬卧,66
K1054,6,硬卧,66
K1054,7,硬卧,66
K1054,8,硬座,118
K1054,9,硬座,118
K1054,10,硬座,118
K1054,11,硬座,118
K1054,12,硬座,118
K1054,13,硬座,118
K1054,14,硬座,118
K1054,15,硬座,118
K1054,16,无座,170
K1055,1,软卧,36
K1055,2,硬卧,66
K1055,3,硬卧,66
K1055,4,硬卧,66
K1055,5,硬卧,66
K1055,6,硬卧,66
K1055,7,硬卧,66
K1055,8,硬座,118
K1055,9,硬座,118
K1055,10,硬座,118
K1055,11,硬座,118
K1055,12,硬座,118
K1055,13,硬座,118
K1055,14,硬座,118
K1055,15,硬座,118
K1055,16,无座,170
K1056,1,软卧,36
K1056,2,硬卧,66
K1056,3,硬卧,66
K1056,4,硬卧,66
K1056,5,硬卧,66
K1056,6,硬卧,66
K1056,7,硬卧,66
K1056,8,硬座,118
K1056,9,硬座,118
K1056,10,硬座,118
K1056,11,硬座,118
K1056,12,硬座,118
K1056,13,硬座,118
K1056,14,硬座,118
K1056,15,硬座,118
K1056,16,无座,170
K1057,1,软卧,36
K1057,2,硬卧,66
K1057,3,硬卧,66
K1057,4,硬卧,66
K1057,5,硬卧,66
K1057,6,硬卧,66
K1057,7,硬卧,66
K1057,8,硬座,118
K1057,9,硬座,118
K1057,10,硬座,118
K1057,11,硬座,118
K1057,12,硬座,118
K1057,13,硬座,118
K1057,14,硬座,118
K1057,15,硬座,118
K1057,16,无座,170
K1058,1,软卧,36
K1058,2,硬卧,66
K1058,3,硬卧,66
K1058,4,硬卧,66
K1058,5,硬卧,66
K1058,6,硬卧,66
K1058,7,硬卧,66
K1058,8,硬座,118
K1058,9,硬座,118
K1058,10,硬座,118
K1058,11,硬座,118
K1058,12,硬座,118
K1058,13,硬座,118
K1058,14,硬座,118
K1058,15,硬座,118
K1058,16,无座,170
K1059,1,软卧,36
K1059,2,硬卧,66
K1059,3,硬卧,66
K1059,4,硬卧,66
K1059,5,硬卧,66
K1059,6,硬卧,66
K1059,7,硬卧,66
K1059,8,硬座,118
K1059,9,硬座,118
K1059,10,硬座,118
K1059,11,硬座,118
K1059,12,硬座,118
K1059,13,硬座,118
K1059,14,硬座,118
K1059,15,硬座,118
K1059,16,无座,170
K1060,1,软卧,36
K1060,2,硬卧,66
K1060,3,硬卧,66
K1060,4,硬卧,66
K1060,5,硬卧,66
K1060,6,硬卧,66
K1060,7,硬卧,66
K1060,8,硬座,118
K1060,9,硬座,118
K1060,10,硬座,118
K1060,11,硬座,118
K1060,12,硬座,118
K1060,13,硬座,118
K1060,14,硬座,118
K1060,15,硬座,118
K1060,16,无座,170
K1062,1,软卧,36
K1062,2,硬卧,66
K1062,3,硬卧,66
K1062,4,硬卧,66
K1062,5,硬卧,66
K1062,6,硬卧,66
K1062,7,硬卧,66
K1062,8,硬座,118
K1062,9,硬座,118
K1062,10,硬座,118
K1062,11,硬座,118
K1062,12,硬座,118
K1062,13,硬座,118
K1062,14,硬座,118
K1062,15,硬座,118
K1062,16,无座,170
K1063,1,软卧,36
K1063,2,硬卧,66
K1063,3,硬卧,66
K1063,4,硬卧,66
K1063,5,硬卧,66
K1063,6,硬卧,66
K1063,7,硬卧,66
K1063,8,硬座,118
K1063,9,硬座,118
K1063,10,硬座,118
K1063,11,硬座,118
K1063,12,硬座,118
K1063,13,硬座,118
K1063,14,硬座,118
K1063,15,硬座,118
K1063,16,无座,170
K1065,1,软卧,36
K1065,2,硬卧,66
K1065,3,硬卧,66
K1065,4,硬卧,66
K1065,5,硬卧,66
K1065,6,硬卧,66
K1065,7,硬卧,66
K1065,8,硬座,118
K1065,9,硬座,118
K1065,10,硬座,118
K1065,11,硬座,118
K1065,12,硬座,118
K1065,13,硬座,118
K1065,14,硬座,118
K1065,15,硬座,118
K1065,16,无座,170
K1066,1,软卧,36
K1066,2,硬卧,66
K1066,3,硬卧,66
K1066,4,硬卧,66
K1066,5,硬卧,66
K1066,6,硬卧,66
K1066,7,硬卧,66
K1066,8,硬座,118
K1066,9,硬座,118
K1066,10,硬座,118
K1066,11,硬座,118
K1066,12,硬座,118
K1066,13,硬座,118
K1066,14,硬座,118
K1066,15,硬座,118
K1066,16,无座,170
K1067,1,软卧,36
K1067,2,硬卧,66
K1067,3,硬卧,66
K1067,4,硬卧,66
K1067,5,硬卧,66
K1067,6,硬卧,66
K1067,7,硬卧,66
K1067,8,硬座,118
K1067,9,硬座,118
K1067,10,硬座,118
K1067,11,硬座,118
K1067,12,硬座,118
K1067,13,硬座,118
K1067,14,硬座,118
K1067,15,硬座,118
K1067,16,无座,170
K1068,1,软卧,36
K1068,2,硬卧,66
K1068,3,硬卧,66
K1068,4,硬卧,66
K1068,5,硬卧,66
K1068,6,硬卧,66
K1068,7,硬卧,66
K1068,8,硬座,118
K1068,9,硬座,118
K1068,10,硬座,118
K1068,11,硬座,118
K1068,12,硬座,118
K1068,13,硬座,118
K1068,14,硬座,118
K1068,15,硬座,118
K1068,16,无座,170
K1071,1,软卧,36
K1071,2,硬卧,66
K1071,3,硬卧,66
K1071,4,硬卧,66
K1071,5,硬卧,66
K1071,6,硬卧,66
K1071,7,硬卧,66
K1071,8,硬座,118
K1071,9,硬座,118
K1071,10,硬座,118
K1071,11,硬座,118
K1071,12,硬座,118
K1071,13,硬座,118
K1071,14,硬座,118
K1071,15,硬座,118
K1071,16,无座,170
K1072,1,软卧,36
K1072,2,硬卧,66
K1072,3,硬卧,66
K1072,4,硬卧,66
K1072,5,硬卧,66
K1072,6,硬卧,66
K1072,7,硬卧,66
K1072,8,硬座,118
K1072,9,硬座,118
K1072,10,硬座,118
K1072,11,硬座,118
K1072,12,硬座,118
K1072,13,硬座,118
K1072,14,硬座,118
K1072,15,硬座,118
K1072,16,无座,170
K1073,1,软卧,36
K1073,2,硬卧,66
K1073,3,硬卧,66
K1073,4,硬卧,66
K1073,5,硬卧,66
K1073,6,硬卧,66
K1073,7,硬卧,66
K1073,8,硬座,118
K1073,9,硬座,118
K1073,10,硬座,118
K1073,11,硬座,118
K1073,12,硬座,118
K1073,13,硬座,118
K1073,14,硬座,118
K1073,15,硬座,118
K1073,16,无座,170
K1074,1,软卧,36
K1074,2,硬卧,66
K1074,3,硬卧,66
K1074,4,硬卧,66
K1074,5,硬卧,66
K1074,6,硬卧,66
K1074,7,硬卧,66
K1074,8,硬座,118
K1074,9,硬座,118
K1074,10,硬座,118
K1074,11,硬座,118
K1074,12,硬座,118
K1074,13,硬座,118
K1074,14,硬座,118
K1074,15,硬座,118
K1074,16,无座,170
K1076,1,软卧,36
K1076,2,硬卧,66
K1076,3,硬卧,66
K1076,4,硬卧,66
K1076,5,硬卧,66
K1076,6,硬卧,66
K1076,7,硬卧,66
K1076,8,硬座,118
K1076,9,硬座,118
K1076,10,硬座,118
K1076,11,硬座,118
K1076,12,硬座,118
K1076,13,硬座,118
K1076,14,硬座,118
K1076,15,硬座,118
K1076,16,无座,170
K1077,1,软卧,36
K1077,2,硬卧,66
K1077,3,硬卧,66
K1077,4,硬卧,66
K1077,5,硬卧,66
K1077,6,硬卧,66
K1077,7,硬卧,66
K1077,8,硬座,118
K1077,9,硬座,118
K1077,10,硬座,118
K1077,11,硬座,118
K1077,12,硬座,118
K1077,13,硬座,118
K1077,14,硬座,118
K1077,15,硬座,118
K1077,16,无座,170
K1079,1,软卧,36
K1079,2,硬卧,66
K1079,3,硬卧,66
K1079,4,硬卧,66
K1079,5,硬卧,66
K1079,6,硬卧,66
K1079,7,硬卧,66
K1079,8,硬座,118
K1079,9,硬座,118
K1079,10,硬座,118
K1079,11,硬座,118
K1079,12,硬座,118
K1079,13,硬座,118
K1079,14,硬座,118
K1079,15,硬座,118
K1079,16,无座,170
K1080,1,软卧,36
K1080,2,硬卧,66
K1080,3,硬卧,66
K1080,4,硬卧,66
K1080,5,硬卧,66
K1080,6,硬卧,66
K1080,7,硬卧,66
K1080,8,硬座,118
K1080,9,硬座,118
K1080,10,硬座,118
K1080,11,硬座,118
K1080,12,硬座,118
K1080,13,硬座,118
K1080,14,硬座,118
K1080,15,硬座,118
K1080,16,无座,170
K1082,1,软卧,36
K1082,2,硬卧,66
K1082,3,硬卧,66
K1082,4,硬卧,66
K1082,5,硬卧,66
K1082,6,硬卧,66
K1082,7,硬卧,66
K1082,8,硬座,118
K1082,9,硬座,118
K1082,10,硬座,118
K1082,11,硬座,118
K1082,12,硬座,118
K1082,13,硬座,118
K1082,14,硬座,118
K1082,15,硬座,118
K1082,16,无座,170
K1083,1,软卧,36
K1083,2,硬卧,66
K1083,3,硬卧,66
K1083,4,硬卧,66
K1083,5,硬卧,66
K1083,6,硬卧,66
K1083,7,硬卧,66
K1083,8,硬座,118
K1083,9,硬座,118
K1083,10,硬座,118
K1083,11,硬座,118
K1083,12,硬座,118
K1083,13,硬座,118
K1083,14,硬座,118
K1083,15,硬座,118
K1083,16,无座,170
K1085,1,软卧,36
K1085,2,硬卧,66
K1085,3,硬卧,66
K1085,4,硬卧,66
K1085,5,硬卧,66
K1085,6,硬卧,66
K1085,7,硬卧,66
K1085,8,硬座,118
K1085,9,硬座,118
K1085,10,硬座,118
K1085,11,硬座,118
K1085,12,硬座,118
K1085,13,硬座,118
K1085,14,硬座,118
K1085,15,硬座,118
K1085,16,无座,170
K1086,1,软卧,36
K1086,2,硬卧,66
K1086,3,硬卧,66
K1086,4,硬卧,66
K1086,5,硬卧,66
K1086,6,硬卧,66
K1086,7,硬卧,66
K1086,8,硬座,118
K1086,9,硬座,118
K1086,10,硬座,118
K1086,11,硬座,118
K1086,12,硬座,118
K1086,13,硬座,118
K1086,14,硬座,118
K1086,15,硬座,118
K1086,16,无座,170
K1087,1,软卧,36
K1087,2,硬卧,66
K1087,3,硬卧,66
K1087,4,硬卧,66
K1087,5,硬卧,66
K1087,6,硬卧,66
K1087,7,硬卧,66
K1087,8,硬座,118
K1087,9,硬座,118
K1087,10,硬座,118
K1087,11,硬座,118
K1087,12,硬座,118
K1087,13,硬座,118
K1087,14,硬座,118
K1087,15,硬座,118
K1087,16,无座,170
K1088,1,软卧,36
K1088,2,硬卧,66
K1088,3,硬卧,66
K1088,4,硬卧,66
K1088,5,硬卧,66
K1088,6,硬卧,66
K1088,7,硬卧,66
K1088,8,硬座,118
K1088,9,硬座,118
K1088,10,硬座,118
K1088,11,硬座,118
K1088,12,硬座,118
K1088,13,硬座,118
K1088,14,硬座,118
K1088,15,硬座,118
K1088,16,无座,170
K1091,1,软卧,36
K1091,2,硬卧,66
K1091,3,硬卧,66
K1091,4,硬卧,66
K1091,5,硬卧,66
K1091,6,硬卧,66
K1091,7,硬卧,66
K1091,8,硬座,118
K1091,9,硬座,118
K1091,10,硬座,118
K1091,11,硬座,118
K1091,12,硬座,118
K1091,13,硬座,118
K1091,14,硬座,118
K1091,15,硬座,118
K1091,16,无座,170
K1092,1,软卧,36
K1092,2,硬卧,66
K1092,3,硬卧,66
K1092,4,硬卧,66
K1092,5,硬卧,66
K1092,6,硬卧,66
K1092,7,硬卧,66
K1092,8,硬座,118
K1092,9,硬座,118
K1092,10,硬座,118
K1092,11,硬座,118
K1092,12,硬座,118
K1092,13,硬座,118
K1092,14,硬座,118
K1092,15,硬座,118
K1092,16,无座,170
K1093,1,软卧,36
K1093,2,硬卧,66
K1093,3,硬卧,66
K1093,4,硬卧,66
K1093,5,硬卧,66
K1093,6,硬卧,66
K1093,7,硬卧,66
K1093,8,硬座,118
K1093,9,硬座,118
K1093,10,硬座,118
K1093,11,硬座,118
K1093,12,硬座,118
K1093,13,硬座,118
K1093,14,硬座,118
K1093,15,硬座,118
K1093,16,无座,170
K1094,1,软卧,36
K1094,2,硬卧,66
K1094,3,硬卧,66
K1094,4,硬卧,66
K1094,5,硬卧,66
K1094,6,硬卧,66
K1094,7,硬卧,66
K1094,8,硬座,118
K1094,9,硬座,118
K1094,10,硬座,118
K1094,11,硬座,118
K1094,12,硬座,118
K1094,13,硬座,118
K1094,14,硬座,118
K1094,15,硬座,118
K1094,16,无座,170
K1095,1,软卧,36
K1095,2,硬卧,66
K1095,3,硬卧,66
K1095,4,硬卧,66
K1095,5,硬卧,66
K1095,6,硬卧,66
K1095,7,硬卧,66
K1095,8,硬座,118
K1095,9,硬座,118
K1095,10,硬座,118
K1095,11,硬座,118
K1095,12,硬座,118
K1095,13,硬座,118
K1095,14,硬座,118
K1095,15,硬座,118
K1095,16,无座,170
K1096,1,软卧,36
K1096,2,硬卧,66
K1096,3,硬卧,66
K1096,4,硬卧,66
K1096,5,硬卧,66
K1096,6,硬卧,66
K1096,7,硬卧,66
K1096,8,硬座,118
K1096,9,硬座,118
K1096,10,硬座,118
K1096,11,硬座,118
K1096,12,硬座,118
K1096,13,硬座,118
K1096,14,硬座,118
K1096,15,硬座,118
K1096,16,无座,170
K1097,1,软卧,36
K1097,2,硬卧,66
K1097,3,硬卧,66
K1097,4,硬卧,66
K1097,5,硬卧,66
K1097,6,硬卧,66
K1097,7,硬卧,66
K1097,8,硬座,118
K1097,9,硬座,118
K1097,10,硬座,118
K1097,11,硬座,118
K1097,12,硬座,118
K1097,13,硬座,118
K1097,14,硬座,118
K1097,15,硬座,118
K1097,16,无座,170
K1098,1,软卧,36
K1098,2,硬卧,66
K1098,3,硬卧,66
K1098,4,硬卧,66
K1098,5,硬卧,66
K1098,6,硬卧,66
K1098,7,硬卧,66
K1098,8,硬座,118
K1098,9,硬座,118
K1098,10,硬座,118
K1098,11,硬座,118
K1098,12,硬座,118
K1098,13,硬座,118
K1098,14,硬座,118
K1098,15,硬座,118
K1098,16,无座,170
K1101,1,软卧,36
K1101,2,硬卧,66
K1101,3,硬卧,66
K1101,4,硬卧,66
K1101,5,硬卧,66
K1101,6,硬卧,66
K1101,7,硬卧,66
K1101,8,硬座,118
K1101,9,硬座,118
K1101,10,硬座,118
K1101,11,硬座,118
K1101,12,硬座,118
K1101,13,硬座,118
K1101,14,硬座,118
K1101,15,硬座,118
K1101,16,无座,170
K1102,1,软卧,36
K1102,2,硬卧,66
K1102,3,硬卧,66
K1102,4,硬卧,66
K1102,5,硬卧,66
K1102,6,硬卧,66
K1102,7,硬卧,66
K1102,8,硬座,118
K1102,9,硬座,118
K1102,10,硬座,118
K1102,11,硬座,118
K1102,12,硬座,118
K1102,13,硬座,118
K1102,14,硬座,118
K1102,15,硬座,118
K1102,16,无座,170
K1103,1,软卧,36
K1103,2,硬卧,66
K1103,3,硬卧,66
K1103,4,硬卧,66
K1103,5,硬卧,66
K1103,6,硬卧,66
K1103,7,硬卧,66
K1103,8,硬座,118
K1103,9,硬座,118
K1103,10,硬座,118
K1103,11,硬座,118
K1103,12,硬座,118
K1103,13,硬座,118
K1103,14,硬座,118
K1103,15,硬座,118
K1103,16,无座,170
K1104,1,软卧,36
K1104,2,硬卧,66
K1104,3,硬卧,66
K1104,4,硬卧,66
K1104,5,硬卧,66
K1104,6,硬卧,66
K1104,7,硬卧,66
K1104,8,硬座,118
K1104,9,硬座,118
K1104,10,硬座,118
K1104,11,硬座,118
K1104,12,硬座,118
K1104,13,硬座,118
K1104,14,硬座,118
K1104,15,硬座,118
K1104,16,无座,170
K1105,1,软卧,36
K1105,2,硬卧,66
K1105,3,硬卧,66
K1105,4,硬卧,66
K1105,5,硬卧,66
K1105,6,硬卧,66
K1105,7,硬卧,66
K1105,8,硬座,118
K1105,9,硬座,118
K1105,10,硬座,118
K1105,11,硬座,118
K1105,12,硬座,118
K1105,13,硬座,118
K1105,14,硬座,118
K1105,15,硬座,118
K1105,16,无座,170
K1106,1,软卧,36
K1106,2,硬卧,66
K1106,3,硬卧,66
K1106,4,硬卧,66
K1106,5,硬卧,66
K1106,6,硬卧,66
K1106,7,硬卧,66
K1106,8,硬座,118
K1106,9,硬座,118
K1106,10,硬座,118
K1106,11,硬座,118
K1106,12,硬座,118
K1106,13,硬座,118
K1106,14,硬座,118
K1106,15,硬座,118
K1106,16,无座,170
K1107,1,软卧,36
K1107,2,硬卧,66
K1107,3,硬卧,66
K1107,4,硬卧,66
K1107,5,硬卧,66
K1107,6,硬卧,66
K1107,7,硬卧,66
K1107,8,硬座,118
K1107,9,硬座,118
K1107,10,硬座,118
K1107,11,硬座,118
K1107,12,硬座,118
K1107,13,硬座,118
K1107,14,硬座,118
K1107,15,硬座,118
K1107,16,无座,170
K1108,1,软卧,36
K1108,2,硬卧,66
K1108,3,硬卧,66
K1108,4,硬卧,66
K1108,5,硬卧,66
K1108,6,硬卧,66
K1108,7,硬卧,66
K1108,8,硬座,118
K1108,9,硬座,118
K1108,10,硬座,118
K1108,11,硬座,118
K1108,12,硬座,118
K1108,13,硬座,118
K1108,14,硬座,118
K1108,15,硬座,118
K1108,16,无座,170
K1109,1,软卧,36
K1109,2,硬卧,66
K1109,3,硬卧,66
K1109,4,硬卧,66
K1109,5,硬卧,66
K1109,6,硬卧,66
K1109,7,硬卧,66
K1109,8,硬座,118
K1109,9,硬座,118
K1109,10,硬座,118
K1109,11,硬座,118
K1109,12,硬座,118
K1109,13,硬座,118
K1109,14,硬座,118
K1109,15,硬座,118
K1109,16,无座,170
K1110,1,软卧,36
K1110,2,硬卧,66
K1110,3,硬卧,66
K1110,4,硬卧,66
K1110,5,硬卧,66
K1110,6,硬卧,66
K1110,7,硬卧,66
K1110,8,硬座,118
K1110,9,硬座,118
K1110,10,硬座,118
K1110,11,硬座,118
K1110,12,硬座,118
K1110,13,硬座,118
K1110,14,硬座,118
K1110,15,硬座,118
K1110,16,无座,170
K1115,1,软卧,36
K1115,2,硬卧,66
K1115,3,硬卧,66
K1115,4,硬卧,66
K1115,5,硬卧,66
K1115,6,硬卧,66
K1115,7,硬卧,66
K1115,8,硬座,118
K1115,9,硬座,118
K1115,10,硬座,118
K1115,11,硬座,118
K1115,12,硬座,118
K1115,13,硬座,118
K1115,14,硬座,118
K1115,15,硬座,118
K1115,16,无座,170
K1116,1,软卧,36
K1116,2,硬卧,66
K1116,3,硬卧,66
K1116,4,硬卧,66
K1116,5,硬卧,66
K1116,6,硬卧,66
K1116,7,硬卧,66
K1116,8,硬座,118
K1116,9,硬座,118
K1116,10,硬座,118
K1116,11,硬座,118
K1116,12,硬座,118
K1116,13,硬座,118
K1116,14,硬座,118
K1116,15,硬座,118
K1116,16,无座,170
K1117,1,软卧,36
K1117,2,硬卧,66
K1117,3,硬卧,66
K1117,4,硬卧,66
K1117,5,硬卧,66
K1117,6,硬卧,66
K1117,7,硬卧,66
K1117,8,硬座,118
K1117,9,硬座,118
K1117,10,硬座,118
K1117,11,硬座,118
K1117,12,硬座,118
K1117,13,硬座,118
K1117,14,硬座,118
K1117,15,硬座,118
K1117,16,无座,170
K1118,1,软卧,36
K1118,2,硬卧,66
K1118,3,硬卧,66
K1118,4,硬卧,66
K1118,5,硬卧,66
K1118,6,硬卧,66
K1118,7,硬卧,66
K1118,8,硬座,118
K1118,9,硬座,118
K1118,10,硬座,118
K1118,11,硬座,118
K1118,12,硬座,118
K1118,13,硬座,118
